Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,DOM_Portion,INT_Portion,LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,entry_count,exit_count,airport,Unnamed: 28,Departure_Num(예측)
2023,3,1,3,삼일절,H,0,1,1,Pattern_2,,4692,4433,0.8388888888888889,0.1611111111111111,0.6694444444444445,0.3305555555555555,0.1657407407407407,3258,-14,4857,3871.626836245651,3258.0,6.9,0.0,0.0,1717,1696,cheongju,,
2023,3,2,4,,,0,0,0,,,4363,3751,0.9098039215686274,0.09019607843137255,0.7362745098039215,0.2637254901960784,0.1088235294117647,3370,112,4857,3321.399237892885,3370.0,2.8,0.0,0.0,1639,1727,cheongju,,
2023,3,3,5,,,0,0,0,,,3769,4193,0.9479166666666666,0.05208333333333333,0.7458333333333333,0.2541666666666667,0.1697916666666667,3577,207,4857,3169.476479401936,3577.0,5.0,0.0,0.0,1883,1466,cheongju,,
2023,3,4,6,,,0,0,0,,,4368,3779,0.9375,0.0625,0.6875,0.3125,0.1239583333333333,3688,111,4857,3586.293778239509,3688.0,7.3,0.0,0.0,1554,1678,cheongju,,
2023,3,5,7,,,0,0,0,,,4854,3756,0.8333333333333333,0.1666666666666667,0.6617647058823529,0.3382352941176471,0.07254901960784314,3303,-385,4857,4164.900120761686,3303.0,8.6,0.0,0.0,1378,2012,cheongju,,
2023,3,6,1,,,0,0,0,,,4500,3600,0.9509803921568628,0.04901960784313725,0.7098039215686275,0.2901960784313726,0.02352941176470588,2797,-506,4857,2923.761868199717,2797.0,9.5,0.0,0.0,1320,1729,cheongju,,
2023,3,7,2,,,0,0,0,,,3713,3356,0.9411764705882353,0.05882352941176471,0.7519607843137255,0.2480392156862745,0.1676470588235294,2705,-92,4857,2811.885278549903,2705.0,12.5,0.0,0.0,1425,1427,cheongju,,
2023,3,8,3,,,0,0,0,,,3286,3580,0.9411764705882353,0.05882352941176471,0.7284313725490196,0.2715686274509804,0.1745098039215686,2718,13,4857,2817.184414948291,2718.0,14.4,0.0,0.0,1468,1368,cheongju,,
2023,3,9,4,,,0,0,0,,,3455,4501,0.90625,0.09375,0.6916666666666667,0.3083333333333333,0.1697916666666667,2921,203,4857,3111.159244040985,2921.0,14.6,0.0,0.0,1784,1475,cheongju,,
2023,3,10,5,,,0,0,0,,,3600,4737,0.9444444444444444,0.05555555555555555,0.7157407407407407,0.2842592592592592,0.2143518518518518,3322,401,4857,3210.766130076278,3322.0,15.2,0.0,0.0,2107,1583,cheongju,,
2023,3,11,6,,,0,0,0,,,3812,4289,0.9285714285714286,0.07142857142857142,0.7000000000000001,0.3,0.225,3677,355,4857,3486.639029879484,3677.0,17.4,0.0,0.0,1787,1572,cheongju,,
2023,3,12,7,,,0,0,0,,,4736,3976,0.9444444444444444,0.05555555555555555,0.7259259259259259,0.2740740740740741,0.2537037037037037,3498,-179,4857,3825.593732673101,3498.0,7.7,9.0,69.3,1446,1971,cheongju,,
2023,3,13,1,,,0,0,0,,,4772,3931,0.9375,0.0625,0.7145833333333333,0.2854166666666667,0.03125,2989,-509,4857,3007.573113975031,2989.0,4.1,0.0,0.0,1341,1850,cheongju,,
2023,3,14,2,,,0,0,0,,,3785,3688,0.9479166666666666,0.05208333333333333,0.71875,0.28125,0.05312500000000001,2688,-301,4857,2812.932118807047,2688.0,10.3,0.0,0.0,1350,1395,cheongju,,
2023,3,15,3,,,0,0,0,,,3538,4092,0.9411764705882353,0.05882352941176471,0.7225490196078431,0.2774509803921569,0.08529411764705883,2736,48,4857,2886.973230498586,2736.0,11.6,0.0,0.0,1582,1357,cheongju,,
2023,3,16,4,,,0,0,0,,,3810,4786,0.9479166666666666,0.05208333333333333,0.70625,0.29375,0.078125,3237,501,4857,3068.214045776705,3237.0,6.3,0.0,0.0,2038,1546,cheongju,,
2023,3,17,5,,,0,0,0,,,4042,4691,0.9479166666666666,0.05208333333333333,0.6979166666666666,0.3020833333333333,0.13125,3532,295,4857,3306.889797279462,3532.0,7.9,0.0,0.0,1934,1586,cheongju,,
