Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,여행지 비율(내륙),여행지 비율(제주도),LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,airport,Sub_Dom_GetOn,Sub_Dom_GetOff,Bus_Dom_GetOn,Bus_Dom_GetOff,entry_count,exit_count,Departure_Num(예측)
2014,2,21,5,,,0,0,0,,,24223,25393,0.3658373053162947,0.6341626946837053,0.4575040191979769,0.5424959808020231,0.0286894546428131,4017,208,4106,3444.580946171138,4017.0,0.9,0.0,0.0,gimpo_d,,,,,,,
2014,2,22,6,,,0,0,0,,,23134,23972,0.3415053094256217,0.6584946905743783,0.4678787810804233,0.5321212189195768,0.01094983447924624,4378,361,4106,3498.571605516763,4378.0,2.2,0.0,0.0,gimpo_d,,,,,,,
2014,2,23,7,,,0,0,0,,,25107,24132,0.2991937634911117,0.7008062365088882,0.4661699664957169,0.533830033504283,0.005546955624355004,4180,-198,4106,3681.838619368895,4180.0,3.1,0.0,0.0,gimpo_d,,,,,,,
2014,2,24,1,,,0,0,0,,,24403,25367,0.344052719996359,0.655947280003641,0.4466913428316673,0.5533086571683327,0.07537449986635611,3781,-399,4106,3236.230359197655,3781.0,4.1,0.0,0.0,gimpo_d,,,,,,,
2014,2,25,2,,,0,0,0,,,20404,19706,0.2995181803127147,0.7004818196872852,0.4934921438210912,0.5065078561789088,0.6531598040960389,3889,108,4106,3080.725716697404,3889.0,5.7,0.0,0.0,gimpo_d,,,,,,,
2014,2,26,3,,,0,0,0,,,22560,23215,0.3583006044713098,0.6416993955286902,0.4477940341363411,0.552205965863659,0.08747425764184277,3976,87,4106,3465.749178581545,3976.0,8.4,0.0,0.0,gimpo_d,,,,,,,
2014,2,27,4,,,0,0,0,,,23327,23365,0.3455420444145868,0.6544579555854132,0.4572033935604363,0.5427966064395636,0.03408136058789697,3867,-109,4106,3524.241515278926,3867.0,7.7,0.0,0.0,gimpo_d,,,,,,,
2014,2,28,5,,,0,0,0,,,25449,22672,0.363529295192016,0.6364707048079841,0.4652765227009445,0.5347234772990556,0.0335194457599302,4026,159,4106,3618.69711861231,4026.0,6.7,0.0,0.0,gimpo_d,,,,,,,
2014,3,1,6,삼일절,H,0,1,1,Pattern_5,,22800,20159,0.3452616687760361,0.6547383312239639,0.4857271871601644,0.5142728128398355,0.0,4253,227,4106,3692.575153900518,4253.0,6.0,0.0,0.0,gimpo_d,,,,,,,
2014,3,2,7,삼일절,A1,1,0,1,Pattern_5,,24974,16077,0.2985213585964815,0.7014786414035185,0.4752489323036582,0.5247510676963418,0.02280920060331825,3557,-696,4106,3846.131759178199,3557.0,4.5,0.0,0.0,gimpo_d,,,,,,,
2014,3,3,1,,,0,0,0,,,18936,16088,0.3640730007417987,0.6359269992582013,0.4591998723072891,0.5408001276927108,0.002557544757033248,2639,-918,4106,3049.337700571099,2639.0,5.2,0.0,0.0,gimpo_d,,,,,,,
2014,3,4,2,,,0,0,0,,,14806,14999,0.3615871397624939,0.6384128602375061,0.4701232994467774,0.5298767005532227,0.0,2635,-4,4106,2998.163468263884,2635.0,6.3,0.0,0.0,gimpo_d,,,,,,,
2014,3,5,3,,,0,0,0,,,14119,15274,0.3585950445980495,0.6414049554019504,0.4351547713703969,0.5648452286296031,0.0,2662,27,4106,3048.58894382311,2662.0,1.4,0.0,0.0,gimpo_d,,,,,,,
