Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,대륙비율(아시아),대륙비율(아메리카),대륙비율(유럽),대륙비율(오세아니아),대륙비율(아프리카),LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,airport,Sub_INT_GetOn,Sub_INT_GetOff,Bus_INT_GetOn,Bus_INT_GetOff,entry_count,exit_count,Vehicle_Max_New,Departure_Num(예측)
2016,8,26,5,,,0,0,0,,,6202,6445,1.0,0.0,0.0,0.0,0,0.1632429701970028,0.8367570298029972,0.03714978519279935,1092,-96,1200,1055.406941403685,1092,23.0,20.0,460.0,gimpo_i,4235.934426229509,3645.7704918032796,1320.9344262295083,1284.098360655738,,,,
2016,8,27,6,,,0,0,0,,,6173,6189,1.0,0.0,0.0,0.0,0,0.2122400346620451,0.787759965337955,0.0,1073,-19,1200,1095.29494125058,1073,23.4,0.0,0.0,gimpo_i,3854.7999999999993,3571.7333333333327,1319.2666666666667,1062.4666666666667,,,,
2016,8,28,7,,,0,0,0,,,6208,6095,1.0,0.0,0.0,0.0,0,0.1741463202710922,0.8258536797289078,0.0,1174,101,1200,1105.724796724504,1174,21.0,1.5,31.5,gimpo_i,3376.0189125295515,3141.030732860521,858.5910165484634,648.4326241134752,,,,
2016,8,29,1,,,0,0,0,,,5934,5769,1.0,0.0,0.0,0.0,0,0.1738926865811406,0.8261073134188595,0.0,1185,11,1200,968.5342804839614,1185,22.2,0.0,0.0,gimpo_i,3745.7482185273157,3409.6152019002375,0.0,0.0,,,,
2016,8,30,2,,,0,0,0,,,5542,5562,1.0,0.0,0.0,0.0,0,0.1740825762756016,0.8259174237243985,0.0,1185,0,1200,994.2733750757355,1185,20.6,0.0,0.0,gimpo_i,3737.156626506025,3191.0554216867476,0.0,0.0,,,,
2016,8,31,3,,,0,0,0,,,5900,5955,1.0,0.0,0.0,0.0,0,0.1741521339058803,0.8258478660941198,0.0,1179,-6,1200,970.3071011321192,1179,17.7,17.5,309.75,gimpo_i,3855.7979797979797,3342.0404040404037,0.0,0.0,,,,
2016,9,1,4,,,0,0,0,,,5870,5919,1.0,0.0,0.0,0.0,0,0.1695740488100652,0.8304259511899348,0.0,1155,-24,1200,1053.558933267802,1155,23.2,0.0,0.0,gimpo_i,3758.4306220095696,3389.2057416267944,1307.6746411483255,1176.9665071770335,,,,
2016,9,2,5,,,0,0,0,,,6022,5725,1.0,0.0,0.0,0.0,0,0.1549047795708898,0.8450952204291102,0.01529468516784428,1170,15,1200,1079.76548876437,1170,24.2,4.5,108.89999999999999,gimpo_i,3979.3254156769594,3453.643705463183,1361.4038004750594,1223.9168646080761,,,,
2016,9,3,6,,,0,0,0,,,5866,5511,1.0,0.0,0.0,0.0,0,0.2066947348940502,0.7933052651059498,0.0,1190,20,1200,1106.616112447048,1190,23.9,0.5,11.95,gimpo_i,3643.052132701423,3391.7156398104275,1342.6398104265404,1041.3412322274883,,,,
2016,9,4,7,,,0,0,0,,,5987,5781,1.0,0.0,0.0,0.0,0,0.2081747110808974,0.7918252889191028,0.01487083616587355,1118,-72,1200,1140.007867196753,1118,25.6,0.0,0.0,gimpo_i,3241.2957746478883,2992.713615023475,1110.4835680751175,944.2769953051644,,,,
2016,9,5,1,,,0,0,0,,,5544,5967,1.0,0.0,0.0,0.0,0,0.2279074981582909,0.7720925018417091,0.01885153331595865,1037,-81,1200,1002.124018708518,1037,26.4,0.0,0.0,gimpo_i,3527.151300236406,3185.7092198581554,1248.886524822695,1197.8439716312057,,,,
2016,9,6,2,,,0,0,0,,,5261,5912,1.0,0.0,0.0,0.0,0,0.2060323383084577,0.7939676616915423,0.0,1198,161,1200,1025.735445711942,1198,24.7,0.0,0.0,gimpo_i,3518.555819477435,3141.3206650831353,1227.313539192399,1181.9239904988124,,,,
2016,9,7,3,,,0,0,0,,,5435,6070,1.0,0.0,0.0,0.0,0,0.1773509618247871,0.822649038175213,0.02503259452411995,1185,-13,1200,1045.971445553724,1185,24.3,0.0,0.0,gimpo_i,3493.0995260663517,3205.004739336494,1257.8862559241707,1206.1563981042655,,,,
2016,9,8,4,,,0,0,0,,,5420,6292,1.0,0.0,0.0,0.0,0,0.2037738312875425,0.7962261687124575,0.01905453096539163,1147,-38,1200,1058.850260388927,1147,23.0,4.5,103.5,gimpo_i,3641.7669902912626,3289.184466019418,1220.7087378640776,1140.883495145631,,,,
2016,9,9,5,,,0,0,0,,,5723,6403,1.0,0.0,0.0,0.0,0,0.1905506020773968,0.8094493979226032,0.03562592775853538,1067,-80,1200,1086.140355904977,1067,23.9,0.0,0.0,gimpo_i,3992.7476635514013,3555.738317757009,1324.9719626168223,1262.7102803738317,,,,
2016,9,10,6,,,0,0,0,,,5227,6550,1.0,0.0,0.0,0.0,0,0.1727190128667312,0.8272809871332688,0.0,1061,-6,1200,1129.098260481562,1061,24.4,0.0,0.0,gimpo_i,3488.153846153846,3392.4423076923076,1228.6153846153845,1029.3461538461538,,,,
2016,9,11,7,,,0,0,0,,,4164,6412,1.0,0.0,0.0,0.0,0,0.2024706116756326,0.7975293883243674,0.1305313918305598,1078,17,1200,1181.494326247386,1078,24.5,0.0,0.0,gimpo_i,2884.0458937198064,2841.4009661835744,1118.3961352657004,955.3840579710145,,,,
2016,9,12,1,,,0,0,0,,,3614,6145,1.0,0.0,0.0,0.0,0,0.1711183496199783,0.8288816503800217,0.01178399426170714,1069,-9,1200,1035.908484409247,1069,23.4,2.5,58.5,gimpo_i,3610.09026128266,3614.0166270783843,1273.8432304038004,1202.3657957244654,,,,
2016,9,13,2,,,0,0,0,,,4367,6340,1.0,0.0,0.0,0.0,0,0.2029295812941816,0.7970704187058184,0.0,1164,95,1200,1048.891671008945,1164,24.6,0.0,0.0,gimpo_i,3660.211494252872,3733.848275862067,1300.5057471264367,1208.942528735632,,,,
2016,9,14,3,추석,B1,-1,0,1,Pattern_11,,4717,6511,1.0,0.0,0.0,0.0,0,0.1603983732322765,0.8396016267677234,0.0,1212,48,1200,1095.570204261222,1212,24.6,0.0,0.0,gimpo_i,2679.542334096111,2915.459954233411,1017.4782608695652,850.9816933638444,,,,
2016,9,15,4,추석,H,0,1,1,Pattern_11,,4572,5032,1.0,0.0,0.0,0.0,0,0.2199023199023199,0.7800976800976802,0.0,1188,-24,1200,1116.785793900828,1188,23.9,0.0,0.0,gimpo_i,2547.804195804195,2486.0606060606056,1008.6736596736596,808.7622377622376,,,,
2016,9,16,5,추석,A1,1,0,1,Pattern_11,,5909,4181,1.0,0.0,0.0,0.0,0,0.2008008962011771,0.7991991037988229,0.0,1190,2,1200,1112.712613115674,1190,24.6,0.0,0.0,gimpo_i,3086.6857798165142,2572.5114678899085,1146.5275229357799,853.1605504587156,,,,
2016,9,17,6,추석,A2,2,0,1,Pattern_11,,6453,3478,1.0,0.0,0.0,0.0,0,0.1528991174170484,0.8471008825829517,0.01828617460477294,981,-209,1200,1112.540114560864,981,23.1,7.0,161.70000000000002,gimpo_i,3358.5106382978715,2678.747044917257,1128.6052009456264,847.3806146572103,,,,
2016,9,18,7,추석,A3,3,0,1,Pattern_11,,6858,4419,1.0,0.0,0.0,0.0,0,0.2144444444444445,0.7855555555555556,0.0,738,-243,1200,1130.959159282792,738,23.5,0.0,0.0,gimpo_i,3524.3055555555566,2820.6527777777787,1238.3796296296296,946.9675925925926,,,,
2016,9,19,1,,,0,0,0,,,6650,5172,1.0,0.0,0.0,0.0,0,0.1984948668870715,0.8015051331129285,0.01374555912705126,602,-136,1200,946.1855997733473,602,21.9,0.0,0.0,gimpo_i,3462.1327014218023,2886.3270142180104,1189.845971563981,1240.3222748815167,,,,
2016,9,20,2,,,0,0,0,,,5692,4474,1.0,0.0,0.0,0.0,0,0.2044563279857397,0.7955436720142602,0.05502819857039806,732,130,1200,988.4080136588894,732,20.6,0.0,0.0,gimpo_i,3485.3823529411766,3121.544117647059,1237.1176470588234,1215.4264705882354,,,,
2016,9,21,3,,,0,0,0,,,5791,4738,1.0,0.0,0.0,0.0,0,0.1674193221026994,0.8325806778973006,0.0,830,98,1200,1011.147988331798,830,20.2,0.0,0.0,gimpo_i,3555.184466019418,3229.3786407766997,1175.7961165048544,1202.009708737864,,,,
2016,9,22,4,,,0,0,0,,,5722,5698,1.0,0.0,0.0,0.0,0,0.1799962096086421,0.8200037903913578,0.03633391710449504,1062,232,1200,1048.551468181176,1062,21.9,0.0,0.0,gimpo_i,3665.2470023980813,3384.8441247002397,1257.5107913669065,1205.0167865707435,,,,
2016,9,23,5,,,0,0,0,,,5406,6066,1.0,0.0,0.0,0.0,0,0.1774991010427904,0.8225008989572097,0.0,1103,41,1200,1079.442272833674,1103,21.4,0.0,0.0,gimpo_i,4053.4156769596198,3545.957244655582,1255.8622327790974,1236.4489311163895,,,,
2016,9,24,6,,,0,0,0,,,5390,6110,1.0,0.0,0.0,0.0,0,0.1891014492753623,0.8108985507246377,0.0,1166,63,1200,1110.425022890278,1166,22.3,0.0,0.0,gimpo_i,3656.5110565110567,3442.004914004914,1255.921375921376,1052.884520884521,,,,
2016,9,25,7,,,0,0,0,,,6233,6172,1.0,0.0,0.0,0.0,0,0.219242475962906,0.7807575240370939,0.03922957332872688,1039,-127,1200,1116.300543462599,1039,23.0,0.0,0.0,gimpo_i,3133.971014492754,2960.289855072464,1039.1256038647343,878.4782608695652,,,,
2016,9,26,1,,,0,0,0,,,6180,5978,1.0,0.0,0.0,0.0,0,0.2166478848821082,0.7833521151178918,0.01599769698963645,962,-77,1200,968.2532034314773,962,23.6,0.0,0.0,gimpo_i,3484.78117647059,3265.5247058823547,1200.4305882352942,1176.4070588235295,,,,
2016,9,27,2,,,0,0,0,,,5361,5437,1.0,0.0,0.0,0.0,0,0.137371957982645,0.8626280420173551,0.0,1183,221,1200,991.6716597305143,1183,21.0,13.5,283.5,gimpo_i,3265.4474327628363,2871.1882640586796,1172.393643031785,1156.0268948655257,,,,
2016,9,28,3,,,0,0,0,,,5819,5913,1.0,0.0,0.0,0.0,0,0.2006530756332186,0.7993469243667813,0.0,1154,-29,1200,1005.909088640652,1154,19.9,0.5,9.95,gimpo_i,3796.9383886255932,3261.469194312797,1091.9383886255923,1102.436018957346,,,,
2016,9,29,4,,,0,0,0,,,5843,5860,1.0,0.0,0.0,0.0,0,0.2216006616109602,0.7783993383890397,0.0,1018,-136,1200,1033.216186912194,1018,20.4,0.0,0.0,gimpo_i,3694.7999999999993,3275.3333333333326,0.0,0.0,,,,
2016,9,30,5,,,0,0,0,,,6352,6332,1.0,0.0,0.0,0.0,0,0.2102840267523669,0.7897159732476331,0.0,966,-52,1200,1046.697059230678,966,20.5,0.0,0.0,gimpo_i,4047.0467289719622,3507.8504672897193,0.0,0.0,,,,
2016,10,1,6,개천절,B2,-2,0,1,Pattern_7,,6053,6145,1.0,0.0,0.0,0.0,0,0.1824193690130943,0.8175806309869057,0.01685287986320942,1141,175,1200,1113.39756783,1141,21.1,0.0,0.0,gimpo_i,3595.599999999999,3487.466666666666,1201.3333333333333,1033.8,,,,
2016,10,2,7,개천절,B1,-1,0,1,Pattern_7,,6182,5270,1.0,0.0,0.0,0.0,0,0.2344833897684634,0.7655166102315366,0.0,1185,44,1200,1098.477899700984,1185,19.0,18.5,351.5,gimpo_i,3076.47393364929,3013.9383886255932,1096.478672985782,867.483412322275,,,,
2016,10,3,1,개천절,H,0,1,1,Pattern_7,,6590,4935,1.0,0.0,0.0,0.0,0,0.2167336316318144,0.7832663683681855,0.0,1182,-3,1200,974.6109348638672,1182,22.7,6.5,147.54999999999998,gimpo_i,3292.5925925925917,3061.981481481481,1205.8703703703704,872.7037037037037,,,,
2016,10,4,2,,,0,0,0,,,6539,5209,1.0,0.0,0.0,0.0,0,0.213599274705349,0.786400725294651,0.0,981,-201,1200,974.3731021199982,981,22.0,0.0,0.0,gimpo_i,3531.787439613527,3144.9275362318845,1183.8840579710145,1171.8260869565217,,,,
2016,10,5,3,,,0,0,0,,,6088,5382,1.0,0.0,0.0,0.0,0,0.1814933233026143,0.8185066766973857,0.04807323452484744,911,-70,1200,1008.143860069575,911,21.1,0.0,0.0,gimpo_i,4005.9881656804746,3644.970414201184,1233.0532544378698,1262.698224852071,,,,
2016,10,6,4,,,0,0,0,,,5300,6170,1.0,0.0,0.0,0.0,0,0.22010235996588,0.7798976400341201,0.01682650392327812,917,6,1200,1032.393641521698,917,18.0,0.0,0.0,gimpo_i,3638.3923444976076,3300.3827751196172,1244.4784688995214,1228.4976076555024,,,,
2016,10,7,5,,,0,0,0,,,5209,6276,1.0,0.0,0.0,0.0,0,0.1852339708889691,0.8147660291110309,0.01563778841967784,960,43,1200,1071.282677378343,960,19.7,2.0,39.4,gimpo_i,4270.399999999999,3592.399999999999,1307.6,1257.6,,,,
2016,10,8,6,한글날,B1,-1,0,1,Pattern_5,,5281,5976,1.0,0.0,0.0,0.0,0,0.1922411662960217,0.8077588337039784,0.0,1020,60,1200,1097.868353896481,1020,16.8,6.0,100.80000000000001,gimpo_i,3907.7107231920195,3633.576059850374,1284.1172069825436,1082.6708229426433,,,,
2016,10,9,7,한글날,H,0,1,1,Pattern_5,,5322,5713,1.0,0.0,0.0,0.0,0,0.1920871451475998,0.8079128548524003,0.01854100589034889,1036,16,1200,1095.389244405895,1036,11.3,0.0,0.0,gimpo_i,3294.7796610169503,3148.4745762711877,1163.406779661017,937.8305084745764,,,,
2016,10,10,1,,,0,0,0,,,5012,6392,1.0,0.0,0.0,0.0,0,0.211096256684492,0.7889037433155079,0.01638314041856659,860,-176,1200,938.4350130850682,860,14.0,0.0,0.0,gimpo_i,3676.6520681265206,3316.39902676399,1216.4744525547444,1189.6058394160584,,,,
2016,10,11,2,,,0,0,0,,,5137,6351,1.0,0.0,0.0,0.0,0,0.1747952855723438,0.8252047144276561,0.01787372330547818,1036,176,1200,971.8792132215774,1036,15.4,0.0,0.0,gimpo_i,3618.6474820143885,3328.3069544364507,1187.2877697841727,1225.2709832134292,,,,
2016,10,12,3,,,0,0,0,,,5267,6027,1.0,0.0,0.0,0.0,0,0.218332699860636,0.781667300139364,0.0,1090,54,1200,991.9212294122722,1090,15.5,0.0,0.0,gimpo_i,3589.599999999999,3381.7333333333327,1170.9333333333334,1156.4666666666667,,,,
2016,10,13,4,,,0,0,0,,,5631,6154,1.0,0.0,0.0,0.0,0,0.2145782145782146,0.7854217854217854,0.0,1177,87,1200,1006.213276691461,1177,15.2,0.0,0.0,gimpo_i,3752.134939759037,3418.4289156626514,1243.2698795180722,1147.1903614457833,,,,
2016,10,14,5,,,0,0,0,,,6085,6004,1.0,0.0,0.0,0.0,0,0.1680139550714772,0.8319860449285228,0.05518791187580997,1161,-16,1200,1032.253074886554,1161,16.7,0.0,0.0,gimpo_i,4198.543735224587,3612.8605200945635,1320.2955082742317,1195.971631205674,,,,
2016,10,15,6,,,0,0,0,,,6123,6008,1.0,0.0,0.0,0.0,0,0.2277518149487112,0.7722481850512889,0.01590965295523865,1200,39,1200,1068.320254570264,1200,19.1,0.0,0.0,gimpo_i,3933.1034482758614,3608.2758620689647,1278.8275862068965,1049.3448275862067,,,,
2016,10,16,7,,,0,0,0,,,6206,5939,1.0,0.0,0.0,0.0,0,0.2301510989010989,0.769848901098901,0.0,1027,-173,1200,1077.54531039235,1027,17.2,1.5,25.799999999999997,gimpo_i,3262.4385542168684,3028.722891566266,1095.7156626506026,864.9493975903615,,,,
2016,10,17,1,,,0,0,0,,,6075,6134,1.0,0.0,0.0,0.0,0,0.1764835942336606,0.8235164057663393,0.0203401862014361,985,-42,1200,934.787588592671,985,17.5,0.0,0.0,gimpo_i,3519.673860911271,3188.3741007194244,1160.904076738609,1134.904076738609,,,,
2016,10,18,2,,,0,0,0,,,5737,5903,1.0,0.0,0.0,0.0,0,0.2057815214693472,0.7942184785306527,0.05093785796105384,1123,138,1200,964.2637283426693,1123,17.0,0.0,0.0,gimpo_i,3526.9152542372894,3306.576271186442,1257.6610169491526,1181.3050847457628,,,,
2016,10,19,3,,,0,0,0,,,5746,5935,1.0,0.0,0.0,0.0,0,0.1627670120235354,0.8372329879764645,0.05397226264874583,1127,4,1200,998.6495504139909,1127,18.0,0.0,0.0,gimpo_i,3683.60097323601,3553.479318734793,1181.3722627737227,1171.4160583941607,,,,
2016,10,20,4,,,0,0,0,,,6209,6243,1.0,0.0,0.0,0.0,0,0.1605527492306799,0.8394472507693201,0.03593800192740121,1151,24,1200,1015.950201061425,1151,18.6,0.0,0.0,gimpo_i,3767.2362768496428,3395.0167064439147,1216.090692124105,1204.2983293556085,,,,
2016,10,21,5,,,0,0,0,,,6408,6125,1.0,0.0,0.0,0.0,0,0.2095204860826012,0.7904795139173988,0.03776164259687757,1188,37,1200,1028.747224548556,1188,17.9,0.0,0.0,gimpo_i,4310.536817102137,3643.0593824228026,1241.1140142517816,1173.6603325415676,,,,
2016,10,22,6,,,0,0,0,,,6089,5815,1.0,0.0,0.0,0.0,0,0.171807535799708,0.828192464200292,0.1231708829365079,1182,-6,1200,1067.645579827954,1182,18.3,0.0,0.0,gimpo_i,3872.8712871287125,3476.712871287128,1202.9900990099009,1018.019801980198,,,,
2016,10,23,7,,,0,0,0,,,6318,6025,1.0,0.0,0.0,0.0,0,0.2152451022328685,0.7847548977671315,0.03676172729482298,1054,-128,1200,1048.47623095061,1054,13.3,2.5,33.25,gimpo_i,3209.078014184398,2907.3664302600478,1057.775413711584,882.3971631205675,,,,
2016,10,24,1,,,0,0,0,,,6007,6125,1.0,0.0,0.0,0.0,0,0.2163344457472716,0.7836655542527284,0.0,911,-143,1200,918.8326194510386,911,15.1,0.0,0.0,gimpo_i,3557.5849056603774,3167.169811320755,1185.433962264151,1125.2264150943397,,,,
2016,10,25,2,,,0,0,0,,,5721,6181,1.0,0.0,0.0,0.0,0,0.1702318130418395,0.8297681869581606,0.03536820542365828,1139,228,1200,889.3001438970475,1139,14.1,37.0,521.6999999999999,gimpo_i,3440.6400000000017,3162.8800000000015,1151.3600000000001,1174.734117647059,,,,
2016,10,26,3,,,0,0,0,,,5502,5513,1.0,0.0,0.0,0.0,0,0.2214046081782504,0.7785953918217496,0.0,1162,23,1200,971.5475246983801,1162,13.3,0.0,0.0,gimpo_i,3532.371428571429,3383.1000000000004,1251.442857142857,1166.5714285714287,,,,
2016,10,27,4,,,0,0,0,,,6340,6211,1.0,0.0,0.0,0.0,0,0.2118519136626613,0.7881480863373387,0.03148487504315726,1207,45,1200,983.8582886786935,1207,14.6,0.0,0.0,gimpo_i,3938.76388888889,3560.8240740740753,1263.675925925926,1178.4444444444446,,,,
2016,10,28,5,,,0,0,0,,,6343,6116,1.0,0.0,0.0,0.0,0,0.2146982302656031,0.7853017697343968,0.0752735639564438,1176,-31,1200,1008.705862632447,1176,14.6,0.3,4.38,gimpo_i,4418.778554778553,3695.869463869463,914.0769230769231,831.4568764568764,,,,
2016,10,29,6,,,0,0,0,,,6200,5843,1.0,0.0,0.0,0.0,0,0.2128736325264881,0.787126367473512,0.03633646101469733,1234,58,1200,995.4246352002215,1234,7.8,0.0,0.0,gimpo_i,4057.6271186440695,3666.576271186442,0.0,0.0,,,,
2016,10,30,7,,,0,0,0,,,6061,5649,1.0,0.0,0.0,0.0,0,0.162721101145989,0.837278898854011,0.03611727867919157,1032,-202,1200,1028.446494005752,1032,7.9,0.0,0.0,gimpo_i,3488.1995012468824,3168.259351620947,0.0,0.0,,,,
2016,10,31,1,,,0,0,0,,,5790,5354,1.0,0.0,0.0,0.0,0,0.1915354514115345,0.8084645485884655,0.01689997607083035,841,-191,1200,865.1692312057444,841,5.7,0.5,2.85,gimpo_i,3775.7450980392155,3334.882352941176,0.0,0.0,,,,
2016,11,1,2,,,0,0,0,,,5516,5160,1.0,0.0,0.0,0.0,0,0.1903259361997226,0.8096740638002774,0.01508055451479955,773,-68,1200,872.5843860185214,773,1.5,0.0,0.0,gimpo_i,3668.210526315788,3315.508771929823,1194.3684210526314,1171.4210526315787,,,,
2016,11,2,3,,,0,0,0,,,5456,5125,1.0,0.0,0.0,0.0,0,0.1902222649244171,0.8097777350755828,0.0,776,3,1200,916.0038509547418,776,4.1,0.1,0.41,gimpo_i,3773.340153452685,3382.4859335038363,1154.1150895140665,1143.2608695652175,,,,
2016,11,3,4,,,0,0,0,,,5865,6008,1.0,0.0,0.0,0.0,0,0.1764932220446339,0.8235067779553661,0.03446194446784021,1019,243,1200,963.2487958322337,1019,9.1,0.2,1.82,gimpo_i,3719.999999999999,3490.6206896551716,1165.310344827586,1121.2068965517242,,,,
2016,11,4,5,,,0,0,0,,,5359,6043,1.0,0.0,0.0,0.0,0,0.2340003688675766,0.7659996311324234,0.0,1140,121,1200,1019.31822952818,1140,12.3,0.0,0.0,gimpo_i,4222.96,3697.1200000000003,1208.68,1243.3600000000001,,,,
2016,11,5,6,,,0,0,0,,,5442,5987,1.0,0.0,0.0,0.0,0,0.1891600118308192,0.8108399881691807,0.07973867646629917,1219,79,1200,1062.666734591179,1219,15.0,0.0,0.0,gimpo_i,3994.5691906005222,3719.394255874674,1258.556135770235,1011.2349869451698,,,,
2016,11,6,7,,,0,0,0,,,6155,5888,1.0,0.0,0.0,0.0,0,0.2339050245626131,0.7660949754373869,0.01862769520329929,1005,-214,1200,1060.255763711238,1005,14.0,0.0,0.0,gimpo_i,3299.5200000000004,3069.92,1153.48,880.82,,,,
2016,11,7,1,,,0,0,0,,,5985,5635,1.0,0.0,0.0,0.0,0,0.2291996557659208,0.7708003442340793,0.0,877,-128,1200,894.4743151839874,877,12.8,5.5,70.4,gimpo_i,3669.0370370370365,3126.459259259259,1176.3802469135803,1124.2962962962963,,,,
2016,11,8,2,,,0,0,0,,,5508,5147,1.0,0.0,0.0,0.0,0,0.1720958122650071,0.8279041877349929,0.04612857813233224,898,21,1200,889.1562975777059,898,4.1,0.5,2.05,gimpo_i,3850.577319587629,3370.6804123711345,1175.5257731958764,1181.5257731958764,,,,
2016,11,9,3,,,0,0,0,,,5564,5541,1.0,0.0,0.0,0.0,0,0.1625619960444242,0.8374380039555758,0.0,992,94,1200,902.4422557816343,992,2.1,0.0,0.0,gimpo_i,3694.860050890586,3347.888040712469,1147.7277353689567,1165.7430025445292,,,,
2016,11,10,4,,,0,0,0,,,5834,5898,1.0,0.0,0.0,0.0,0,0.194622058117195,0.805377941882805,0.0,1154,162,1200,942.6874952842132,1154,6.0,0.4,2.4000000000000004,gimpo_i,3746.771498771499,3517.1302211302213,1128.7076167076166,1115.3046683046682,,,,
2016,11,11,5,,,0,0,0,,,6098,6251,1.0,0.0,0.0,0.0,0,0.2329986217759401,0.7670013782240598,0.0,1238,84,1200,971.1321864765417,1238,9.1,4.0,36.4,gimpo_i,4372.435643564356,3915.148514851485,1327.6237623762377,1210.3465346534654,,,,
2016,11,12,6,,,0,0,0,,,6054,5687,1.0,0.0,0.0,0.0,0,0.2026553258947625,0.7973446741052375,0.0,1239,1,1200,1022.792888672867,1239,11.4,0.0,0.0,gimpo_i,4309.642105263159,3878.147368421053,1192.578947368421,1027.3263157894737,,,,
2016,11,13,7,,,0,0,0,,,6231,5707,1.0,0.0,0.0,0.0,0,0.1602205185631838,0.8397794814368162,0.0,1054,-185,1200,1064.630651562302,1054,14.4,0.5,7.2,gimpo_i,3322.385964912279,3167.0175438596475,1089.9122807017543,872.298245614035,,,,
2016,11,14,1,,,0,0,0,,,6056,5724,1.0,0.0,0.0,0.0,0,0.2125626342161775,0.7874373657838225,0.0,931,-123,1200,903.1684640365926,931,13.2,1.5,19.799999999999997,gimpo_i,3741.5000000000005,3248.4200000000005,1164.42,1135.5,,,,
2016,11,15,2,,,0,0,0,,,5497,5475,1.0,0.0,0.0,0.0,0,0.1699270921718362,0.8300729078281639,0.0,899,-32,1200,897.874777403379,899,5.2,0.0,0.0,gimpo_i,3792.3141361256526,3441.0680628272235,1163.7382198952878,1187.6020942408377,,,,
2016,11,16,3,,,0,0,0,,,5166,5743,1.0,0.0,0.0,0.0,0,0.1857729587645802,0.8142270412354198,0.0,949,50,1200,931.1872151935561,949,5.2,0.0,0.0,gimpo_i,3795.088082901555,3499.4196891191714,1247.321243523316,1178.559585492228,,,,
2016,11,17,4,,,0,0,0,,,5759,6171,1.0,0.0,0.0,0.0,0,0.1946146460679061,0.805385353932094,0.0,1101,152,1200,965.3299637067556,1101,9.1,0.0,0.0,gimpo_i,4116.970666666665,3900.8853333333323,1348.6453333333334,1262.3786666666665,,,,
2016,11,18,5,,,0,0,0,,,5935,6123,1.0,0.0,0.0,0.0,0,0.2374219052358047,0.7625780947641952,0.0,1184,83,1200,991.1927266527107,1184,10.3,0.0,0.0,gimpo_i,4450.592964824121,3916.763819095477,1350.6381909547738,1272.2261306532664,,,,
2016,11,19,6,,,0,0,0,,,6194,5809,1.0,0.0,0.0,0.0,0,0.1952247983302307,0.8047752016697692,0.0,1197,13,1200,1029.729879935968,1197,13.0,0.0,0.0,gimpo_i,4404.430107526883,4026.881720430109,1300.5806451612905,1034.0752688172045,,,,
2016,11,20,7,,,0,0,0,,,6286,5966,1.0,0.0,0.0,0.0,0,0.1908558213444567,0.8091441786555432,0.0,1019,-178,1200,1032.814093016178,1019,9.8,0.0,0.0,gimpo_i,3528.284263959392,3327.451776649747,1113.0862944162436,917.0558375634519,,,,
2016,11,21,1,,,0,0,0,,,5934,5637,1.0,0.0,0.0,0.0,0,0.1983640173626702,0.8016359826373298,0.07117650447958977,874,-145,1200,886.3064173817331,874,9.5,0.0,0.0,gimpo_i,3909.165829145729,3435.4170854271356,1211.2964824120604,1135.1256281407036,,,,
2016,11,22,2,,,0,0,0,,,5731,5123,1.0,0.0,0.0,0.0,0,0.1771773846815306,0.8228226153184693,0.0,815,-59,1200,870.3480953716605,815,2.0,0.2,0.4,gimpo_i,3843.108808290156,3336.6424870466326,1173.720207253886,1121.041450777202,,,,
2016,11,23,3,,,0,0,0,,,5650,5534,1.0,0.0,0.0,0.0,0,0.2226356968215159,0.7773643031784842,0.0,762,-53,1200,871.6228166069151,762,-1.8,0.0,0.0,gimpo_i,3804.4999999999986,3457.562499999999,1181.8333333333333,1157.8541666666665,,,,
2016,11,24,4,,,0,0,0,,,5483,6063,1.0,0.0,0.0,0.0,0,0.1568054701455386,0.8431945298544613,0.03966019978058779,863,101,1200,901.2846380183441,863,-2.5,0.0,0.0,gimpo_i,3850.571428571427,3711.571428571427,1133.2857142857142,1121.8571428571427,,,,
2016,11,25,5,,,0,0,0,,,5951,6121,1.0,0.0,0.0,0.0,0,0.1644745325596389,0.835525467440361,0.0,1017,154,1200,936.2588319776131,1017,1.0,0.0,0.0,gimpo_i,4342.954773869346,3866.391959798995,1261.5628140703518,1191.3366834170854,,,,
2016,11,26,6,,,0,0,0,,,5838,5813,1.0,0.0,0.0,0.0,0,0.1782814312483269,0.821718568751673,0.05159499899865535,1130,113,1200,955.1117527936963,1130,0.9,2.8,2.52,gimpo_i,4400.145454545453,3969.599999999998,1207.7090909090907,950.0545454545454,,,,
2016,11,27,7,,,0,0,0,,,5931,5802,1.0,0.0,0.0,0.0,0,0.1876573547163304,0.8123426452836696,0.0,1009,-121,1200,1001.085823560165,1009,3.3,0.0,0.0,gimpo_i,3468.181818181818,3288.7272727272725,1127.4949494949494,855.4040404040404,,,,
2016,11,28,1,,,0,0,0,,,5679,5592,1.0,0.0,0.0,0.0,0,0.1696737835608907,0.8303262164391093,0.06597462514417533,866,-143,1200,843.3725160027873,866,1.4,0.0,0.0,gimpo_i,3803.7788944723616,3336.502512562814,893.4773869346734,966.2613065326633,,,,
