Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,도민_Arr,도민_출차,도민_Dep,도민_입차,Arrival_Num,Departure_Num,DOM_Portion,INT_Portion,LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,airport,entry_count,exit_count,Departure_Num(예측)
2016,2,14,7,,,0,0,0,,,4001.2000000000003,680.2040000000001,3535.0,600.95,40012,35350,0.7754713381407706,0.2245286618592293,0.526063619727343,0.3543920084371664,0.1750765612775208,1273,-17,1149,1376.862965364656,1376.862965364656,4.3,0.0,0.0,jeju,,,
2016,2,15,1,,,0,0,0,,,6221.099999999999,1057.587,5382.0,914.94,41474,35880,0.8308146457695793,0.1691853542304206,0.5531086389364378,0.356614968154342,0.1943913056816283,1228,-45,1149,1244.226210876891,1244.226210876891,2.1,0.1,0.21000000000000002,jeju,,,
2016,2,16,2,,,0,0,0,,,5906.7,1004.139,5323.95,905.0715,39378,35493,0.8282730629821159,0.1717269370178841,0.5578909823492905,0.349524500361479,0.1760773716597373,1329,101,1149,1226.731037693992,1329.0,5.7,0.0,0.0,jeju,,,
2016,2,17,3,,,0,0,0,,,5958.3,1012.9110000000001,5825.55,990.3435000000001,39722,38837,0.8263971428561987,0.1736028571438013,0.5548536057246476,0.3613957868088515,0.07120940018236033,1359,30,1149,1249.70835338803,1359.0,5.8,0.0,0.0,jeju,,,
2016,2,18,4,,,0,0,0,,,6266.55,1065.3135000000002,6125.4,1041.318,41777,40836,0.7312259680903935,0.2687740319096065,0.5362872334858753,0.327676123501163,0.1375527874108168,1440,81,1149,1434.085972623541,1440.0,8.0,0.0,0.0,jeju,,,
2016,2,19,5,,,0,0,0,,,3866.5,657.3050000000001,3720.0,632.4000000000001,38665,37200,0.8052653222541744,0.1947346777458258,0.5213846144065678,0.3555691027333447,0.3218663367705377,1388,-52,1149,1236.642748052001,1388.0,10.4,0.2,2.08,jeju,,,
2016,2,20,6,,,0,0,0,,,4063.2000000000003,690.7440000000001,3814.5,648.465,40632,38145,0.8669557856435739,0.133044214356426,0.5402659522744953,0.3537042328788826,0.1437516651505182,1527,139,1149,1218.511992315644,1527.0,8.3,0.0,0.0,jeju,,,
2016,2,21,7,,,0,0,0,,,4171.1,709.0870000000001,4273.1,726.4270000000001,41711,42731,0.7996843700551797,0.2003156299448203,0.4969393739357369,0.3762798993823662,0.08283250698454683,1455,-72,1149,1309.182520954681,1455.0,5.7,0.0,0.0,jeju,,,
2016,2,22,1,,,0,0,0,,,5978.099999999999,1016.2769999999999,6232.65,1059.5505,39854,41551,0.8109162154145415,0.1890837845854586,0.5901971744048452,0.346235786935466,0.2112576849411349,1315,-140,1149,1365.537970422389,1365.537970422389,6.0,5.4,32.400000000000006,jeju,,,
2016,2,23,2,,,0,0,0,,,5833.2,991.644,5811.3,987.921,38888,38742,0.7575717097557885,0.2424282902442114,0.6212980173985824,0.3119314748061601,0.1522730746963813,1470,155,1149,1450.674681449297,1470.0,7.2,0.3,2.16,jeju,,,
2016,2,24,3,,,0,0,0,,,5916.599999999999,1005.822,5912.7,1005.159,39444,39418,0.7869061146169835,0.2130938853830165,0.5335876874679066,0.3314320800176317,0.08753361729687548,1497,27,1149,1286.657254715431,1497.0,3.1,0.0,0.0,jeju,,,
2016,2,25,4,,,0,0,0,,,6402.15,1088.3655,6096.75,1036.4475,42681,40645,0.7778693304319236,0.2221306695680764,0.4915801136819891,0.3364193409579831,0.2168652100791139,1517,20,1149,1302.238751732485,1517.0,4.3,0.0,0.0,jeju,,,
2016,2,26,5,,,0,0,0,,,4317.1,733.9070000000002,4061.7000000000003,690.4890000000001,43171,40617,0.8183559668207234,0.1816440331792766,0.5833109638643157,0.3450415198494764,0.3628914033226014,1631,114,1149,1400.574081027541,1631.0,9.2,0.0,0.0,jeju,,,
2016,2,27,6,삼일절,B3,-3,0,1,,Pattern_10,4378.3,744.311,4033.2000000000003,685.6440000000001,43783,40332,0.7748519522508165,0.2251480477491835,0.5622569957152241,0.3151116343493839,0.09895260177600032,1634,3,1149,1637.321063572597,1637.321063572597,12.0,0.1,1.2000000000000002,jeju,,,
2016,2,28,7,삼일절,B2,-2,0,1,,Pattern_10,3874.9,658.7330000000001,4173.5,709.495,38749,41735,0.8473432971949842,0.1526567028050158,0.5211124988697291,0.3912591685700695,0.2982204577289394,1549,-85,1149,1371.207282070847,1549.0,11.4,0.0,0.0,jeju,,,
2016,2,29,1,삼일절,B1,-1,0,1,,Pattern_10,2836.8,482.2560000000001,4166.6,708.3220000000001,28368,41666,0.7863112319171561,0.2136887680828439,0.527982601533806,0.333378853722669,0.07446367573409315,1260,-289,1149,1226.847764638838,1260.0,3.5,0.5,1.75,jeju,,,
2016,3,1,2,삼일절,H,0,1,1,Pattern_1,Pattern_10,2522.6000000000004,428.8420000000001,4172.400000000001,709.3080000000001,25226,41724,0.8132307570392365,0.1867692429607635,0.5077284981626999,0.3361830782075848,0.03373780095618151,1210,-50,1149,1101.569210889625,1210.0,3.6,0.0,0.0,jeju,,,
2016,3,2,3,,,0,0,0,,,4026.45,684.4965,5036.25,856.1625,26843,33575,0.8004765997813829,0.1995234002186171,0.5690098705269883,0.3188459225444765,0.1536309368499456,1224,14,1149,1088.886577612469,1224.0,7.9,0.0,0.0,jeju,,,
2016,3,3,4,,,0,0,0,,,4473.15,760.4355,3777.0,642.09,29821,25180,0.7530501173252379,0.2469498826747622,0.5484794743106448,0.3130316902687438,0.07237537726970429,1155,-69,1149,1196.573239903442,1196.573239903442,12.3,0.3,3.69,jeju,,,
2016,3,4,5,,,0,0,0,,,3195.0,543.1500000000001,2762.3,469.59100000000007,31950,27623,0.8537412200995392,0.1462587799004608,0.5508686193481872,0.3648770858298409,0.04633002497603111,1224,69,1149,1063.438618788335,1224.0,16.6,0.0,0.0,jeju,,,
2016,3,5,6,,,0,0,0,,,3243.5,551.3950000000001,2863.9,486.86300000000006,32435,28639,0.7813480178884187,0.2186519821115814,0.5084675868264932,0.2961800555712273,0.110120778803938,1495,271,1149,1191.279248301319,1495.0,18.1,32.7,591.8700000000001,jeju,,,
2016,3,6,7,,,0,0,0,,,3000.9,510.1530000000001,3600.3,612.051,30009,36003,0.8154620474173919,0.1845379525826081,0.5202610796126851,0.3516676996983835,0.1184390922498624,1420,-75,1149,1150.155441255495,1420.0,12.1,7.9,95.59,jeju,,,
2016,3,7,1,,,0,0,0,,,4617.599999999999,784.992,4741.95,806.1315000000001,30784,31613,0.7424462822486944,0.2575537177513057,0.5362152433244582,0.3053140193638408,0.140712821831682,1209,-211,1149,1145.759606609887,1209.0,14.1,0.0,0.0,jeju,,,
2016,3,8,2,,,0,0,0,,,4115.849999999999,699.6945,4013.1,682.2270000000001,27439,26754,0.6984819961277136,0.3015180038722864,0.5496946522146745,0.2749939993265911,0.088074895256764,1187,-22,1149,1365.698712328405,1365.698712328405,10.1,17.3,174.73,jeju,,,
2016,3,9,3,,,0,0,0,,,3772.5,641.325,4066.6499999999996,691.3305,25150,27111,0.8223232263448036,0.1776767736551964,0.5751990234277358,0.3307082669453778,0.0701390385018099,1221,34,1149,1333.409226523238,1333.409226523238,6.1,25.0,152.5,jeju,,,
2016,3,10,4,,,0,0,0,,,5020.2,853.4340000000001,4327.2,735.624,33468,28848,0.7616925458213943,0.2383074541786057,0.478476944720521,0.3117055626500453,0.08076912500747628,1262,41,1149,1147.521717967992,1262.0,4.4,0.0,0.0,jeju,,,
2016,3,11,5,,,0,0,0,,,3643.7000000000003,619.4290000000001,2895.8,492.28600000000006,36437,28958,0.8176499469863685,0.1823500530136315,0.5611562427724947,0.3419967616459971,0.01962595747197823,1175,-87,1149,1260.350436609759,1260.350436609759,4.8,0.0,0.0,jeju,,,
2016,3,12,6,,,0,0,0,,,3720.3,632.451,3167.4,538.4580000000001,37203,31674,0.7312702091392596,0.2687297908607404,0.519657478544912,0.2892795019657469,0.07939941890749806,1489,314,1149,1369.220080693724,1489.0,6.4,0.0,0.0,jeju,,,
2016,3,13,7,,,0,0,0,,,3410.8,579.8360000000001,4046.6000000000004,687.9220000000001,34108,40466,0.7873817843158778,0.2126182156841222,0.5507754162370403,0.3436662138483607,0.1216232472107055,1538,49,1149,1375.288140933336,1538.0,8.4,9.4,78.96000000000001,jeju,,,
2016,3,14,1,,,0,0,0,,,5036.7,856.239,5425.05,922.2585000000001,33578,36167,0.7876381989830348,0.2123618010169653,0.5135598391444757,0.3240407822857685,0.1135684051066748,1277,-261,1149,1096.141188209387,1277.0,7.6,0.0,0.0,jeju,,,
2016,3,15,2,,,0,0,0,,,4844.55,823.5735000000001,4577.4,778.158,32297,30516,0.8116415552939937,0.1883584447060062,0.5777121291022428,0.3195907213611596,0.135768820877737,1293,16,1149,1158.638533460051,1293.0,8.3,0.0,0.0,jeju,,,
2016,3,16,3,,,0,0,0,,,4679.25,795.4725000000001,4632.599999999999,787.5419999999999,31195,30884,0.761005908709325,0.2389940912906748,0.5966497772686916,0.306626778524499,0.07044789521444339,1366,73,1149,1269.013294659367,1366.0,12.0,0.0,0.0,jeju,,,
2016,3,17,4,,,0,0,0,,,6001.8,1020.3060000000002,5008.2,851.394,40012,33388,0.7240498073942397,0.2759501926057602,0.5438748079877113,0.3044494394250702,0.1213616995911651,1399,33,1149,1406.953843347582,1406.953843347582,15.0,0.0,0.0,jeju,,,
2016,3,18,5,,,0,0,0,,,4134.6,702.8820000000001,3293.2000000000003,559.844,41346,32932,0.8335591185475225,0.1664408814524775,0.5649613915848366,0.3677892217424159,0.3033701698945215,1439,40,1149,1307.627775937564,1439.0,15.3,4.2,64.26,jeju,,,
2016,3,19,6,,,0,0,0,,,4061.8,690.5060000000001,3598.7000000000003,611.7790000000001,40618,35987,0.7566800275125884,0.2433199724874116,0.5046460774912913,0.3107075166330821,0.1831024141461665,1651,212,1149,1339.036642250335,1651.0,12.4,0.0,0.0,jeju,,,
2016,3,20,7,,,0,0,0,,,3980.5,676.6850000000001,4423.7,752.029,39805,44237,0.7681164664548981,0.231883533545102,0.5599700407994346,0.3410235843390738,0.06045094764852829,1488,-163,1149,1423.04666255376,1488.0,11.1,0.0,0.0,jeju,,,
2016,3,21,1,,,0,0,0,,,5801.25,986.2125000000001,6240.75,1060.9275,38675,41605,0.7685413238764094,0.2314586761235906,0.5553822592336473,0.327436574235941,0.1071118729045883,1207,-281,1149,1275.39190555661,1275.39190555661,12.4,0.0,0.0,jeju,,,
2016,3,22,2,,,0,0,0,,,5615.7,954.669,5562.75,945.6675,37438,37085,0.7514266849655749,0.2485733150344252,0.5348007567286298,0.3043197745612384,0.06436169661715914,1378,171,1149,1271.724229373835,1378.0,11.2,0.0,0.0,jeju,,,
2016,3,23,3,,,0,0,0,,,5527.349999999999,939.6495,5323.5,904.9950000000001,36849,35490,0.8340328084819968,0.1659671915180032,0.5831064689823651,0.3255125670883103,0.1179190201387387,1334,-44,1149,1222.084355822891,1334.0,9.8,0.0,0.0,jeju,,,
2016,3,24,4,,,0,0,0,,,6217.5,1056.9750000000001,5871.599999999999,998.172,41450,39144,0.7616828015534912,0.2383171984465088,0.4947226464467843,0.3208126683342201,0.166148343195757,1423,89,1149,1299.646638290451,1423.0,9.1,0.0,0.0,jeju,,,
2016,3,25,5,,,0,0,0,,,4275.1,726.7670000000002,3950.9,671.653,42751,39509,0.775921341077612,0.2240786589223879,0.5778088246820274,0.3220520885366328,0.1316069492589284,1332,-91,1149,1459.761912413359,1459.761912413359,8.9,0.0,0.0,jeju,,,
2016,3,26,6,,,0,0,0,,,4155.6,706.4520000000001,4016.6000000000004,682.8220000000001,41556,40166,0.7630287135762309,0.2369712864237691,0.4985883994179113,0.3093569073388017,0.04365764027634152,1656,324,1149,1345.430757078681,1656.0,8.7,0.0,0.0,jeju,,,
2016,3,27,7,,,0,0,0,,,4425.1,752.2670000000002,4639.1,788.6470000000002,44251,46391,0.8021892292842377,0.1978107707157622,0.5142562599812052,0.3473643493819458,0.06381341302113036,1641,-15,1149,1364.542412585266,1641.0,10.2,0.0,0.0,jeju,,,
2016,3,28,1,,,0,0,0,,,6452.7,1096.959,6588.0,1119.96,43018,43920,0.779530503301164,0.2204694966988361,0.5528746415696589,0.3238249506232642,0.1189216434858379,1382,-259,1149,1325.09511503056,1382.0,13.1,0.0,0.0,jeju,,,
2016,3,29,2,,,0,0,0,,,6011.099999999999,1021.887,5808.9,987.513,40074,38726,0.7451410436547431,0.254858956345257,0.5097163119721079,0.3080508993745924,0.1469014736296365,1421,39,1149,1274.586220396904,1421.0,14.7,0.0,0.0,jeju,,,
2016,3,30,3,,,0,0,0,,,5897.25,1002.5325,5959.95,1013.1915,39315,39733,0.7208499387615028,0.2791500612384972,0.5938162985335067,0.2981119878349816,0.05799044305173836,1413,-8,1149,1468.038182265542,1468.038182265542,14.7,0.0,0.0,jeju,,,
2016,3,31,4,,,0,0,0,,,6644.099999999999,1129.497,6433.05,1093.6185,44294,42887,0.7145010097858407,0.2854989902141593,0.4876989379837844,0.3026514184627693,0.07456633133712776,1467,54,1149,1405.868898590697,1467.0,13.9,0.1,1.3900000000000001,jeju,,,
2016,4,1,5,,,0,0,0,,,4487.5,762.875,4099.7,696.9490000000001,44875,40997,0.7860154088035799,0.2139845911964201,0.5277267928555928,0.3356953302144883,0.1417492900447626,1298,-169,1149,1375.474039292611,1375.474039292611,14.4,0.0,0.0,jeju,,,
2016,4,2,6,,,0,0,0,,,4518.6,768.1620000000001,4144.1,704.4970000000001,45186,41441,0.720364044263729,0.279635955736271,0.4453167020294626,0.3143149955836136,0.04595257990258284,1588,290,1149,1368.5215660851,1588.0,16.3,0.0,0.0,jeju,,,
2016,4,3,7,,,0,0,0,,,4223.2,717.9440000000001,4743.0,806.3100000000001,42232,47430,0.790439254866541,0.2095607451334589,0.5169041782179078,0.344107818616062,0.2317663577052413,1630,42,1149,1430.25860638782,1630.0,15.6,25.2,393.12,jeju,,,
2016,4,4,1,,,0,0,0,,,6346.5,1078.905,6750.9,1147.653,42310,45006,0.7435381133736634,0.2564618866263366,0.5034170635534122,0.3095556838330026,0.1830916402745869,1358,-272,1149,1324.125458390503,1358.0,13.3,5.9,78.47000000000001,jeju,,,
2016,4,5,2,,,0,0,0,,,6003.3,1020.5610000000001,5884.2,1000.3140000000001,40022,39228,0.8050620892844278,0.1949379107155722,0.4969126057407154,0.3360219839612792,0.1238218812148178,1382,24,1149,1148.597654614578,1382.0,13.8,0.0,0.0,jeju,,,
2016,4,6,3,,,0,0,0,,,5943.15,1010.3355,5611.05,953.8785000000001,39621,37407,0.8139638657957623,0.1860361342042376,0.5606922172654931,0.3392354532440739,0.3213087758346379,1396,14,1149,1260.026084826944,1396.0,15.1,2.3,34.73,jeju,,,
2016,4,7,4,,,0,0,0,,,7025.099999999999,1194.267,6303.75,1071.6375,46834,42025,0.7407035562057525,0.2592964437942475,0.480153430424931,0.3246581713063433,0.2141428885548599,1439,43,1149,1449.18500212157,1449.18500212157,14.9,14.5,216.05,jeju,,,
2016,4,8,5,,,0,0,0,,,4544.1,772.4970000000001,4423.7,752.029,45441,44237,0.8136368199993964,0.1863631800006036,0.5408262275019686,0.3422391150590612,0.1533825877633813,1332,-107,1149,1362.493394188821,1362.493394188821,13.3,0.0,0.0,jeju,,,
2016,4,9,6,,,0,0,0,,,4683.7,796.229,4452.1,756.8570000000001,46837,44521,0.7901692032258302,0.2098307967741698,0.4685954447393788,0.3395269795646724,0.1347290773702064,1668,336,1149,1319.260955747362,1668.0,14.6,0.0,0.0,jeju,,,
2016,4,10,7,,,0,0,0,,,4561.8,775.5060000000001,4779.8,812.5660000000001,45618,47798,0.7758272536401355,0.2241727463598645,0.5197766419630929,0.3310066440634155,0.1095464197001954,1585,-83,1149,1428.329942289157,1585.0,15.3,0.0,0.0,jeju,,,
2016,4,11,1,,,0,0,0,,,6263.25,1064.7525,6793.05,1154.8185,41755,45287,0.7818555044461366,0.2181444955538634,0.5357805162955342,0.3231753321982899,0.1606987732995798,1316,-269,1149,1264.870114867782,1316.0,14.6,0.0,0.0,jeju,,,
2016,4,12,2,,,0,0,0,,,6083.099999999999,1034.127,6222.3,1057.7910000000002,40554,41482,0.7348400954092604,0.2651599045907396,0.5071939245022313,0.3027774977707749,0.1502769027463173,1493,177,1149,1291.13519597443,1493.0,16.5,0.0,0.0,jeju,,,
2016,4,13,3,20대 국회의원 선거,H,0,1,1,Pattern_2,,4166.6,708.3220000000001,4177.5,710.1750000000001,41666,41775,0.858598125321299,0.141401874678701,0.5778645129707077,0.3511660383637795,0.2457139531403633,1514,21,1149,1491.998736942871,1514.0,15.9,24.4,387.96,jeju,,,
2016,4,14,4,,,0,0,0,,,6647.55,1130.0835000000002,6227.849999999999,1058.7345,44317,41519,0.7652936997453781,0.2347063002546219,0.5178547875095919,0.3196300817115202,0.2498557541971793,1446,-68,1149,1364.002532807388,1446.0,15.1,0.0,0.0,jeju,,,
2016,4,15,5,,,0,0,0,,,4425.8,752.3860000000001,4136.2,703.154,44258,41362,0.8396640880286925,0.1603359119713075,0.5664723756328808,0.3522188249146018,0.2294533836757318,1387,-59,1149,1330.791381701735,1387.0,16.2,0.0,0.0,jeju,,,
2016,4,16,6,,,0,0,0,,,1961.9,333.523,2133.5,362.69500000000005,19619,21335,0.7601429226498271,0.2398570773501729,0.5555801091649564,0.3137455181698243,0.4009081824139882,1820,433,1149,1026.668934282693,1820.0,20.1,18.6,373.86000000000007,jeju,,,
2016,4,17,7,,,0,0,0,,,5177.700000000001,880.2090000000002,5653.200000000001,961.0440000000002,51777,56532,0.8342557853780764,0.1657442146219236,0.4798947427585198,0.3618309093541291,0.7748247099175891,2014,194,1149,1370.572261763805,2014.0,13.5,0.2,2.7,jeju,,,
2016,4,18,1,,,0,0,0,,,6782.7,1153.059,7344.0,1248.48,45218,48960,0.8428092934637983,0.1571907065362018,0.5300186958458663,0.3591473439746782,0.3703908252003952,1298,-716,1149,1207.541362748557,1298.0,14.6,0.0,0.0,jeju,,,
2016,4,19,2,,,0,0,0,,,6204.75,1054.8075000000001,5853.599999999999,995.112,41365,39024,0.7800752156122502,0.2199247843877498,0.4932405338456997,0.3099673365880099,0.1207196521011299,1400,102,1149,1206.374775375092,1400.0,14.9,0.0,0.0,jeju,,,
2016,4,20,3,,,0,0,0,,,6218.099999999999,1057.077,6082.8,1034.076,41454,40552,0.7899957143635099,0.2100042856364901,0.5926488276817059,0.3226959795181633,0.2134459353874115,1488,88,1149,1370.636993511435,1488.0,18.0,0.0,0.0,jeju,,,
2016,4,21,4,,,0,0,0,,,7019.55,1193.3235000000002,6537.599999999999,1111.392,46797,43584,0.8084231625836148,0.1915768374163852,0.5054286934050733,0.3444762668887129,0.2789140791394353,1584,96,1149,1316.01256478801,1584.0,16.7,4.2,70.14,jeju,,,
2016,4,22,5,,,0,0,0,,,4629.900000000001,787.0830000000002,4418.0,751.0600000000001,46299,44180,0.8445533825107047,0.1554466174892953,0.5820336485648663,0.331118807114804,0.1905827784029871,1409,-175,1149,1382.863225976239,1409.0,16.7,0.0,0.0,jeju,,,
2016,4,23,6,,,0,0,0,,,4720.400000000001,802.4680000000002,4490.7,763.419,47204,44907,0.8308535867861394,0.1691464132138606,0.4952738611882258,0.3547705627777877,0.2965461412809032,1774,365,1149,1301.428470162188,1774.0,16.6,2.9,48.14,jeju,,,
2016,4,24,7,,,0,0,0,,,4540.7,771.919,4847.400000000001,824.0580000000001,45407,48474,0.8038060494100975,0.1961939505899025,0.5277409088703364,0.3373878682840574,0.2226768186366542,1580,-194,1149,1383.82901091016,1580.0,16.9,0.0,0.0,jeju,,,
2016,4,25,1,,,0,0,0,,,6605.7,1122.969,7058.25,1199.9025000000001,44038,47055,0.7749293801184443,0.2250706198815557,0.5283724501500603,0.3281860395103447,0.2975776964172223,1354,-226,1149,1297.199573006898,1354.0,16.8,0.0,0.0,jeju,,,
2016,4,26,2,,,0,0,0,,,6077.4,1033.158,6609.9,1123.683,40516,44066,0.779906853313716,0.2200931466862839,0.514653715021362,0.3423170194003528,0.2399325597242264,1403,49,1149,1219.696097796098,1403.0,18.2,1.0,18.2,jeju,,,
2016,4,27,3,,,0,0,0,,,6388.65,1086.0705,5984.849999999999,1017.4245,42591,39899,0.845241877413148,0.1547581225868519,0.5827787851631385,0.3390065128689552,0.4927416104824635,1663,260,1149,1352.713902383309,1663.0,14.3,13.6,194.48000000000002,jeju,,,
2016,4,28,4,,,0,0,0,,,7075.2,1202.784,6399.15,1087.8555000000001,47168,42661,0.7296654533156325,0.2703345466843675,0.4989218889067915,0.35286276996793,0.2559986925188955,1552,-111,1149,1492.090135377041,1552.0,13.9,8.6,119.53999999999999,jeju,,,
2016,4,29,5,,,0,0,0,,,4630.7,787.219,4565.6,776.1520000000002,46307,45656,0.7455582457919947,0.2544417542080052,0.5495517258309295,0.3198674758266651,0.1676543166732429,1410,-142,1149,1507.861020485068,1507.861020485068,14.9,0.0,0.0,jeju,,,
2016,4,30,6,,,0,0,0,,,4736.3,805.171,4598.900000000001,781.8130000000001,47363,45989,0.7465425877072643,0.2534574122927356,0.4545349921024044,0.3514550220467396,0.1964869924184986,1720,310,1149,1373.796982960999,1720.0,17.0,0.0,0.0,jeju,,,
2016,5,1,7,,,0,0,0,,,4333.400000000001,736.6780000000001,4811.900000000001,818.0230000000001,43334,48119,0.7489621131418045,0.2510378868581955,0.5439559326843358,0.3238811866002768,0.1614875661639868,1578,-142,1149,1467.795086728476,1578.0,18.4,0.0,0.0,jeju,,,
2016,5,2,1,,,0,0,0,,,4341.599999999999,738.072,4566.3,776.2710000000001,28944,30442,0.6966398062975647,0.3033601937024353,0.5256447959427597,0.2313027324066076,0.4610505046813161,1535,-43,1149,1152.786363897201,1535.0,21.3,0.8,17.040000000000003,jeju,,,
2016,5,3,2,,,0,0,0,,,6750.15,1147.5255,6270.0,1065.9,45001,41800,0.8040273289796901,0.1959726710203099,0.4806610628582826,0.3590290559775052,0.6942386233547005,1542,7,1149,1204.311970657628,1542.0,18.4,7.6,139.83999999999997,jeju,,,
2016,5,4,3,,,0,0,0,,,7187.7,1221.909,7051.5,1198.755,47918,47010,0.8264304940361628,0.1735695059638373,0.5482999516005961,0.3816662634585541,0.6355283848784539,1486,-56,1149,1333.765771025644,1486.0,20.8,0.0,0.0,jeju,,,
2016,5,5,4,어린이날,B3,-3,0,1,Pattern_8,,4710.0,800.7,3786.9,643.773,47100,37869,0.754309851477301,0.245690148522699,0.4737969867042676,0.3460038996624883,0.4746044734508224,1561,75,1149,1519.189930774715,1561.0,18.8,0.4,7.5200000000000005,jeju,,,
2016,5,6,5,어버이날,B2,-2,0,1,Pattern_8,,3901.7000000000003,663.2890000000001,3622.9,615.893,39017,36229,0.8507050249737681,0.1492949750262319,0.5946466254373688,0.3380788374383634,0.264824240833827,1543,-18,1149,1438.429094127292,1543.0,18.6,3.0,55.800000000000004,jeju,,,
2016,5,7,6,어버이날,B1,-1,0,1,Pattern_8,,3503.5,595.595,4863.7,826.8290000000001,35035,48637,0.7143832143473635,0.2856167856526365,0.428220573314056,0.363750703586307,0.2072833806367576,1472,-71,1149,1342.803194706549,1472.0,17.7,0.0,0.0,jeju,,,
2016,5,8,7,어버이날,H,0,1,1,Pattern_8,,3895.7000000000003,662.2690000000001,4881.3,829.8210000000001,38957,48813,0.7932963752460906,0.2067036247539094,0.5498160432024856,0.3408394271968178,0.2502121675402444,1425,-47,1149,1499.598345780931,1499.598345780931,18.1,0.7,12.67,jeju,,,
2016,5,9,1,,,0,0,0,,,6416.099999999999,1090.737,6970.5,1184.9850000000001,42774,46470,0.7511240384955972,0.2488759615044027,0.5522789615717573,0.321939795169431,0.2389319844233844,1228,-197,1149,1363.53916755229,1363.53916755229,15.4,0.2,3.08,jeju,,,
2016,5,10,2,,,0,0,0,,,6151.8,1045.806,5428.95,922.9215,41012,36193,0.7639892990644729,0.2360107009355271,0.5202137328081445,0.350799214343781,0.18630594268829,1343,115,1149,1419.307014039664,1419.307014039664,14.6,31.6,461.36,jeju,,,
2016,5,11,3,,,0,0,0,,,6496.2,1104.354,5594.25,951.0225,43308,37295,0.7771229213690473,0.2228770786309527,0.5524640274541445,0.326620537701341,0.04921814318754547,1349,6,1149,1363.893302232158,1363.893302232158,15.7,0.0,0.0,jeju,,,
2016,5,12,4,,,0,0,0,,,6548.849999999999,1113.3045,6232.95,1059.6015,43659,41553,0.7553771441525161,0.2446228558474839,0.4687120977999891,0.381230610805455,0.2320068555953902,1302,-47,1149,1279.299264439922,1302.0,17.1,0.0,0.0,jeju,,,
2016,5,13,5,,,0,0,0,,,4459.400000000001,758.0980000000002,4602.1,782.3570000000001,44594,46021,0.7948964918591664,0.2051035081408336,0.5332378051946862,0.3373180026096847,0.1606622261883509,1330,28,1149,1357.085500595799,1357.085500595799,16.7,0.0,0.0,jeju,,,
2016,5,14,6,석가탄신일,H,0,1,1,Pattern_5,,4443.3,755.3610000000001,4263.6,724.8120000000001,44433,42636,0.7589768854924583,0.2410231145075416,0.4610679434580992,0.3484075599218155,0.2140750715354807,1672,342,1149,1482.229968095621,1672.0,18.3,0.0,0.0,jeju,,,
2016,5,15,7,석가탄신일,A1,1,0,1,Pattern_5,,3974.7000000000003,675.6990000000001,4681.0,795.7700000000001,39747,46810,0.8324056684704725,0.1675943315295275,0.5555203669177773,0.3468943159469183,0.4395389582899341,1592,-80,1149,1442.221662515051,1592.0,21.5,0.0,0.0,jeju,,,
2016,5,16,1,,,0,0,0,,,6457.8,1097.826,6787.95,1153.9515000000001,43052,45253,0.8327578927209043,0.1672421072790957,0.5271466962531574,0.3437862860917986,0.1986052958557731,1283,-309,1149,1240.86621312987,1283.0,15.6,16.7,260.52,jeju,,,
2016,5,17,2,,,0,0,0,,,6146.7,1044.939,5516.7,937.839,40978,36778,0.7688676885619748,0.2311323114380251,0.523677483574437,0.3479955153651917,0.1670228542794693,1360,77,1149,1257.220798914207,1360.0,19.5,0.0,0.0,jeju,,,
2016,5,18,3,,,0,0,0,,,6480.9,1101.753,5892.45,1001.7165,43206,39283,0.8446582710698741,0.1553417289301259,0.5561030319017616,0.3508074623792877,0.1871666578690627,1375,15,1149,1236.668217172544,1375.0,19.6,0.0,0.0,jeju,,,
2016,5,19,4,,,0,0,0,,,6663.3,1132.7610000000002,6238.95,1060.6215,44422,41593,0.7887704514115396,0.2112295485884604,0.4914107450544178,0.3727697204768133,0.2188086741589817,1284,-91,1149,1264.039556614895,1284.0,19.8,0.0,0.0,jeju,,,
2016,5,20,5,,,0,0,0,,,4432.1,753.4570000000001,4611.7,783.989,44321,46117,0.7584289631908977,0.2415710368091023,0.5539338831352962,0.325229660648616,0.3177827449024892,1349,65,1149,1442.251885896191,1442.251885896191,19.9,0.0,0.0,jeju,,,
2016,5,21,6,,,0,0,0,,,4547.5,773.075,4564.0,775.8800000000001,45475,45640,0.7555524024860439,0.2444475975139561,0.445838268792889,0.3778970001665626,0.2776516216162779,1654,305,1149,1298.034099742662,1654.0,20.8,0.0,0.0,jeju,,,
2016,5,22,7,,,0,0,0,,,4365.2,742.0840000000001,4808.400000000001,817.4280000000001,43652,48084,0.7454757244970429,0.2545242755029571,0.5422841433038488,0.3221611990660798,0.1679209882402798,1645,-9,1149,1468.410742946837,1645.0,21.0,0.0,0.0,jeju,,,
2016,5,23,1,,,0,0,0,,,6505.65,1105.9605,6946.5,1180.905,43371,46310,0.8319433791796875,0.1680566208203125,0.5546240289056381,0.3229755187243355,0.1377756850246709,1366,-279,1149,1210.01035182268,1366.0,23.1,0.0,0.0,jeju,,,
